meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,meeting_name
1247,9617,16,9,2024-10-20T19:19:30.074000+00:00,26.797,39.651,32.809,217.0,182,False,99.257,"[None, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0,United States Grand Prix
1247,9617,16,10,2024-10-20T19:21:09.293000+00:00,26.879,39.778,32.764,215.0,180,False,99.421,"[None, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0,United States Grand Prix
1247,9617,16,11,2024-10-20T19:22:48.700000+00:00,26.851,39.807,32.939,,181,False,99.597,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0,United States Grand Prix
1247,9617,16,12,2024-10-20T19:24:28.361000+00:00,26.799,39.754,32.895,,180,False,99.448,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0,United States Grand Prix
1247,9617,16,13,2024-10-20T19:26:07.775000+00:00,26.617,39.768,33.014,217.0,182,False,99.399,"[None, 2048, 2051, 2049, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2049, 2048, 2048]",303.0,United States Grand Prix
1247,9617,16,14,2024-10-20T19:27:47.159000+00:00,26.743,39.738,32.719,219.0,182,False,99.2,"[None, 2048, 2048, 2049, 2048, 2048]","[2051, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",304.0,United States Grand Prix
1247,9617,16,15,2024-10-20T19:29:26.350000+00:00,26.791,39.991,32.89,214.0,181,False,99.672,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0,United States Grand Prix
1247,9617,16,16,2024-10-20T19:31:06.001000+00:00,26.785,40.089,32.908,210.0,181,False,99.782,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0,United States Grand Prix
1247,9617,16,17,2024-10-20T19:32:45.822000+00:00,26.774,40.05,32.797,213.0,181,False,99.621,"[None, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0,United States Grand Prix
1247,9617,16,18,2024-10-20T19:34:25.381000+00:00,26.948,39.853,32.634,210.0,182,False,99.435,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2051, 2048, 2048, 2048]",303.0,United States Grand Prix
1247,9617,16,19,2024-10-20T19:36:04.848000+00:00,27.028,39.781,32.744,211.0,181,False,99.553,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2048, 2048, 2048]",303.0,United States Grand Prix
1247,9617,16,20,2024-10-20T19:37:44.475000+00:00,26.924,39.892,32.94,216.0,182,False,99.756,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",296.0,United States Grand Prix
1247,9617,16,21,2024-10-20T19:39:24.188000+00:00,26.735,39.835,32.936,,181,False,99.506,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0,United States Grand Prix
1247,9617,16,22,2024-10-20T19:41:03.740000+00:00,26.711,39.746,32.954,218.0,182,False,99.411,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",309.0,United States Grand Prix
1247,9617,16,23,2024-10-20T19:42:43.061000+00:00,26.769,40.092,33.017,,182,False,99.878,"[2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,United States Grand Prix
1247,9617,16,24,2024-10-20T19:44:23.049000+00:00,26.735,40.006,32.958,220.0,182,False,99.699,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0,United States Grand Prix
1247,9617,16,25,2024-10-20T19:46:02.685000+00:00,26.655,39.944,32.984,219.0,182,False,99.583,"[2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",300.0,United States Grand Prix
1247,9617,16,26,2024-10-20T19:47:42.219000+00:00,26.649,40.027,33.535,218.0,181,False,100.211,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2064, 2064]",305.0,United States Grand Prix
1247,9617,16,27,2024-10-20T19:49:22.430000+00:00,47.297,39.616,32.609,216.0,180,True,119.522,"[2064, 2064, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,United States Grand Prix
1247,9617,16,28,2024-10-20T19:51:22.032000+00:00,26.597,39.341,32.724,,182,False,98.662,"[2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",298.0,United States Grand Prix
1247,9617,16,29,2024-10-20T19:53:00.498000+00:00,26.635,39.624,32.808,,182,False,99.067,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",297.0,United States Grand Prix
1247,9617,16,30,2024-10-20T19:54:39.704000+00:00,26.707,39.55,32.777,220.0,185,False,99.034,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0,United States Grand Prix
1247,9617,16,31,2024-10-20T19:56:18.712000+00:00,26.577,39.6,32.49,217.0,180,False,98.667,"[2049, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048]",333.0,United States Grand Prix
1247,9617,16,32,2024-10-20T19:57:57.310000+00:00,26.449,39.535,32.841,223.0,184,False,98.825,"[2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",297.0,United States Grand Prix
1247,9617,16,33,2024-10-20T19:59:36.125000+00:00,26.573,39.685,32.774,222.0,180,False,99.032,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0,United States Grand Prix
1247,9617,16,34,2024-10-20T20:01:15.272000+00:00,26.636,39.525,32.472,221.0,185,False,98.633,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 2048, 2048, 2048]",302.0,United States Grand Prix
1247,9617,16,35,2024-10-20T20:02:53.901000+00:00,26.625,39.631,32.641,218.0,184,False,98.897,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,United States Grand Prix
1247,9617,16,36,2024-10-20T20:04:32.873000+00:00,26.484,39.393,32.766,222.0,183,False,98.643,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0,United States Grand Prix
1247,9617,16,37,2024-10-20T20:06:11.564000+00:00,26.37,39.536,32.571,223.0,185,False,98.477,"[None, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",303.0,United States Grand Prix
1247,9617,16,38,2024-10-20T20:07:49.889000+00:00,26.484,39.434,32.652,222.0,185,False,98.57,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0,United States Grand Prix
1247,9617,16,39,2024-10-20T20:09:28.549000+00:00,26.334,39.02,32.48,227.0,183,False,97.834,"[None, 2049, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",308.0,United States Grand Prix
1247,9617,16,40,2024-10-20T20:11:06.379000+00:00,26.418,39.249,32.62,224.0,185,False,98.287,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",312.0,United States Grand Prix
1247,9617,16,41,2024-10-20T20:12:44.571000+00:00,26.412,39.303,32.68,,183,False,98.395,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",311.0,United States Grand Prix
1247,9617,16,42,2024-10-20T20:14:23.001000+00:00,26.274,39.41,32.495,223.0,184,False,98.179,"[None, 2048, 2048, 2048, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",315.0,United States Grand Prix
1247,9617,16,43,2024-10-20T20:16:01.151000+00:00,26.222,39.409,32.626,226.0,183,False,98.257,"[None, 2048, 2048, 2049, 2051, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",312.0,United States Grand Prix
1247,9617,16,44,2024-10-20T20:17:39.443000+00:00,26.249,39.723,32.725,221.0,185,False,98.697,"[None, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",310.0,United States Grand Prix
1247,9617,16,45,2024-10-20T20:19:18.106000+00:00,26.256,39.424,32.669,220.0,186,False,98.349,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2048, 2048, 2048]",310.0,United States Grand Prix
1247,9617,16,46,2024-10-20T20:20:56.520000+00:00,26.33,39.726,33.121,223.0,182,False,99.177,"[None, 2048, 2048, 2049, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",315.0,United States Grand Prix
1247,9617,16,47,2024-10-20T20:22:35.633000+00:00,26.466,39.385,32.62,220.0,183,False,98.471,"[None, 2048, 2048, 2048, 2051, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",331.0,United States Grand Prix
1247,9617,16,48,2024-10-20T20:24:14.114000+00:00,26.308,39.549,32.456,223.0,184,False,98.313,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",307.0,United States Grand Prix
1247,9617,16,49,2024-10-20T20:25:52.475000+00:00,26.007,39.647,32.672,225.0,185,False,98.326,"[2049, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2049, 2048]",303.0,United States Grand Prix
1247,9617,16,50,2024-10-20T20:27:30.768000+00:00,26.124,39.533,32.294,224.0,183,False,97.951,"[2048, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048]",303.0,United States Grand Prix
1247,9617,16,51,2024-10-20T20:29:08.772000+00:00,26.116,39.514,32.245,228.0,183,False,97.875,"[None, 2048, 2049, 2049, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048]",305.0,United States Grand Prix
1247,9617,16,52,2024-10-20T20:30:46.682000+00:00,26.186,39.541,32.365,216.0,185,False,98.092,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0,United States Grand Prix
1247,9617,16,53,2024-10-20T20:32:24.758000+00:00,26.284,39.625,32.456,,184,False,98.365,"[None, 2048, 2048, 2049, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",310.0,United States Grand Prix
1247,9617,16,54,2024-10-20T20:34:03.039000+00:00,26.397,39.361,32.417,224.0,185,False,98.175,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,United States Grand Prix
1247,9617,16,55,2024-10-20T20:35:41.300000+00:00,26.149,39.261,32.492,222.0,186,False,97.902,"[None, 2048, 2048, 2049, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0,United States Grand Prix
1247,9617,16,56,2024-10-20T20:37:19.148000+00:00,26.574,39.861,33.083,219.0,182,False,99.518,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0,United States Grand Prix
1248,9625,16,2,2024-10-27T20:05:25.826000+00:00,61.38,46.583,30.289,200.0,229,False,138.252,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2051, 2049, 2048, 2048, 2049]",169.0,Mexico City Grand Prix
1248,9625,16,3,2024-10-27T20:07:44.186000+00:00,55.586,48.232,31.122,176.0,229,False,134.94,"[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",127.0,Mexico City Grand Prix
1248,9625,16,4,2024-10-27T20:09:59.105000+00:00,54.138,43.982,32.361,217.0,224,False,130.481,"[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",165.0,Mexico City Grand Prix
1248,9625,16,5,2024-10-27T20:12:09.604000+00:00,52.176,47.109,30.963,213.0,214,False,130.248,"[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",162.0,Mexico City Grand Prix
1248,9625,16,6,2024-10-27T20:14:19.780000+00:00,37.88,44.003,37.441,251.0,156,False,119.324,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2049]",247.0,Mexico City Grand Prix
1248,9625,16,7,2024-10-27T20:16:19.278000+00:00,28.82,32.362,20.972,290.0,283,False,82.154,"[2051, 2049, 2049, 2049, 2049, 2051, 2051, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049]",324.0,Mexico City Grand Prix
1248,9625,16,8,2024-10-27T20:17:41.333000+00:00,28.864,32.118,20.883,274.0,287,False,81.865,"[2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2051, 2049, 2049, 2049, 2048]",332.0,Mexico City Grand Prix
1248,9625,16,9,2024-10-27T20:19:03.185000+00:00,28.266,32.465,21.37,294.0,289,False,82.101,"[None, 2049, 2049, 2049, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",352.0,Mexico City Grand Prix
1248,9625,16,10,2024-10-27T20:20:25.331000+00:00,28.707,32.745,21.029,291.0,280,False,82.481,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",343.0,Mexico City Grand Prix
1248,9625,16,11,2024-10-27T20:21:47.747000+00:00,28.729,31.756,20.938,286.0,280,False,81.423,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2048]","[2051, 2049, 2048, 2048, 2048]",328.0,Mexico City Grand Prix
1248,9625,16,12,2024-10-27T20:23:09.233000+00:00,28.641,31.698,20.923,282.0,281,False,81.262,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",331.0,Mexico City Grand Prix
1248,9625,16,13,2024-10-27T20:24:30.328000+00:00,28.809,31.907,21.06,283.0,280,False,81.776,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",332.0,Mexico City Grand Prix
1248,9625,16,14,2024-10-27T20:25:52.379000+00:00,28.658,31.629,21.023,294.0,287,False,81.31,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",,Mexico City Grand Prix
1248,9625,16,15,2024-10-27T20:27:13.552000+00:00,28.416,32.552,21.244,283.0,281,False,82.212,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",345.0,Mexico City Grand Prix
1248,9625,16,16,2024-10-27T20:28:35.834000+00:00,28.621,31.837,21.163,291.0,282,False,81.621,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",333.0,Mexico City Grand Prix
1248,9625,16,17,2024-10-27T20:29:57.455000+00:00,28.671,31.866,21.323,296.0,281,False,81.86,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",332.0,Mexico City Grand Prix
1248,9625,16,18,2024-10-27T20:31:19.304000+00:00,28.845,31.984,21.312,,281,False,82.141,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",333.0,Mexico City Grand Prix
1248,9625,16,19,2024-10-27T20:32:41.401000+00:00,28.818,32.111,21.287,289.0,281,False,82.216,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",328.0,Mexico City Grand Prix
1248,9625,16,20,2024-10-27T20:34:03.601000+00:00,28.643,32.002,21.148,290.0,282,False,81.793,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",330.0,Mexico City Grand Prix
1248,9625,16,21,2024-10-27T20:35:25.417000+00:00,28.704,32.089,21.161,285.0,281,False,81.954,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",,Mexico City Grand Prix
1248,9625,16,22,2024-10-27T20:36:47.375000+00:00,28.687,32.297,21.265,282.0,278,False,82.249,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",327.0,Mexico City Grand Prix
1248,9625,16,23,2024-10-27T20:38:09.558000+00:00,28.668,32.054,21.216,295.0,281,False,81.938,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2048, 2048]",331.0,Mexico City Grand Prix
1248,9625,16,24,2024-10-27T20:39:31.621000+00:00,28.608,32.162,21.134,288.0,282,False,81.904,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",,Mexico City Grand Prix
1248,9625,16,25,2024-10-27T20:40:53.457000+00:00,28.855,31.95,21.271,296.0,281,False,82.076,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",,Mexico City Grand Prix
1248,9625,16,26,2024-10-27T20:42:15.479000+00:00,28.85,32.135,21.374,294.0,280,False,82.359,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",330.0,Mexico City Grand Prix
1248,9625,16,27,2024-10-27T20:43:37.910000+00:00,28.995,32.257,21.491,287.0,281,False,82.743,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",,Mexico City Grand Prix
1248,9625,16,28,2024-10-27T20:45:00.643000+00:00,28.85,32.202,21.537,285.0,282,False,82.589,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",,Mexico City Grand Prix
1248,9625,16,29,2024-10-27T20:46:23.220000+00:00,28.883,32.058,21.389,293.0,282,False,82.33,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",328.0,Mexico City Grand Prix
1248,9625,16,30,2024-10-27T20:47:45.534000+00:00,28.733,32.3,21.289,292.0,282,False,82.322,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",329.0,Mexico City Grand Prix
1248,9625,16,31,2024-10-27T20:49:07.915000+00:00,28.865,32.46,24.668,286.0,282,False,85.993,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064]",,Mexico City Grand Prix
1248,9625,16,32,2024-10-27T20:50:33.805000+00:00,47.972,31.816,20.83,273.0,283,True,100.618,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048]",310.0,Mexico City Grand Prix
1248,9625,16,33,2024-10-27T20:52:14.460000+00:00,28.547,31.547,20.881,289.0,283,False,80.975,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2048, 2048, 2049]","[2048, 2049, 2048, 2048, 2048]",327.0,Mexico City Grand Prix
1248,9625,16,34,2024-10-27T20:53:35.417000+00:00,28.527,31.459,20.861,280.0,281,False,80.847,"[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048]",329.0,Mexico City Grand Prix
1248,9625,16,35,2024-10-27T20:54:56.259000+00:00,28.498,31.474,20.703,293.0,282,False,80.675,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2049, 2048]","[2048, 2049, 2048, 2049, 2048]",,Mexico City Grand Prix
1248,9625,16,36,2024-10-27T20:56:17.049000+00:00,28.515,31.553,20.781,285.0,283,False,80.849,"[None, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",331.0,Mexico City Grand Prix
1248,9625,16,37,2024-10-27T20:57:37.833000+00:00,28.574,31.407,20.85,,283,False,80.831,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",,Mexico City Grand Prix
1248,9625,16,38,2024-10-27T20:58:58.698000+00:00,28.469,31.426,20.682,292.0,282,False,80.577,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2051, 2048]","[2048, 2048, 2049, 2048, 2048]",332.0,Mexico City Grand Prix
1248,9625,16,39,2024-10-27T21:00:19.273000+00:00,28.607,31.312,20.924,286.0,283,False,80.843,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",331.0,Mexico City Grand Prix
1248,9625,16,40,2024-10-27T21:01:40.104000+00:00,28.534,31.375,20.813,289.0,285,False,80.722,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",329.0,Mexico City Grand Prix
1248,9625,16,41,2024-10-27T21:03:00.826000+00:00,28.556,31.359,20.84,293.0,285,False,80.755,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",330.0,Mexico City Grand Prix
1248,9625,16,42,2024-10-27T21:04:21.508000+00:00,28.408,31.39,20.782,292.0,283,False,80.58,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2051, 2048, 2048, 2048]",332.0,Mexico City Grand Prix
