Pivot Field Names (group),Pivot Field Names,Player,Team1,5v5 TOI,Pivot Field Values
General Offense,Primary Contributions/60,Nicolas Roy,VGK,183.5833333,0.102259373
General Offense,Shot Assists/60,Nicolas Roy,VGK,183.5833333,0.898900362
General Offense,Shots/60,Nicolas Roy,VGK,183.5833333,-0.679482954
General Offense,Rebounds Created/60,Nicolas Hague,VGK,210.7833333,0.733516423
General Offense,Chance Assists/60,Nicolas Hague,VGK,210.7833333,-0.761143716
General Offense,Chances/60,Nicolas Hague,VGK,210.7833333,-0.045408298
General Offense,Chance Contributions/60,Nicolas Hague,VGK,210.7833333,-0.460479655
General Offense,Total Shot Contributions/60,Nicolas Hague,VGK,210.7833333,-0.40485691
General Offense,Primary Contributions/60,Nicolas Hague,VGK,210.7833333,-0.474068359
General Offense,Shot Assists/60,Nicolas Hague,VGK,210.7833333,-0.416255095
General Offense,Shots/60,Nicolas Hague,VGK,210.7833333,-0.342191181
General Offense,Rebounds Created/60,Mark Stone,VGK,188.7,-0.193960876
General Offense,Chance Assists/60,Mark Stone,VGK,188.7,0.892125217
General Offense,Chances/60,Mark Stone,VGK,188.7,-0.142614225
General Offense,Chance Contributions/60,Mark Stone,VGK,188.7,0.415136562
General Offense,Total Shot Contributions/60,Mark Stone,VGK,188.7,0.512586256
General Offense,Primary Contributions/60,Mark Stone,VGK,188.7,-0.080664001
General Offense,Shot Assists/60,Mark Stone,VGK,188.7,0.935843165
General Offense,Shots/60,Mark Stone,VGK,188.7,-0.995450375
General Offense,Rebounds Created/60,Keegan Kolesar,VGK,236.2833333,0.166159026
General Offense,Chance Assists/60,Keegan Kolesar,VGK,236.2833333,0.140744757
General Offense,Chances/60,Keegan Kolesar,VGK,236.2833333,-1.43852205
General Offense,Chance Contributions/60,Keegan Kolesar,VGK,236.2833333,-0.835333512
General Offense,Total Shot Contributions/60,Keegan Kolesar,VGK,236.2833333,-0.588739276
General Offense,Primary Contributions/60,Keegan Kolesar,VGK,236.2833333,-0.994119589
General Offense,Shot Assists/60,Keegan Kolesar,VGK,236.2833333,0.313486685
General Offense,Shots/60,Keegan Kolesar,VGK,236.2833333,-1.822104634
General Offense,Rebounds Created/60,Kaedan Korczak,VGK,123.8,-0.933925614
General Offense,Chance Assists/60,Kaedan Korczak,VGK,123.8,0.382819795
General Offense,Chances/60,Kaedan Korczak,VGK,123.8,-0.273079761
General Offense,Chance Contributions/60,Kaedan Korczak,VGK,123.8,0.043346526
General Offense,Total Shot Contributions/60,Kaedan Korczak,VGK,123.8,-0.13514745
General Offense,Primary Contributions/60,Kaedan Korczak,VGK,123.8,-0.550753669
General Offense,Shot Assists/60,Kaedan Korczak,VGK,123.8,-0.101460684
General Offense,Shots/60,Kaedan Korczak,VGK,123.8,-0.75331105
General Offense,Rebounds Created/60,Jack Eichel,VGK,289.25,-0.010200931
General Offense,Chance Assists/60,Jack Eichel,VGK,289.25,1.619936873
General Offense,Chances/60,Jack Eichel,VGK,289.25,0.889741408
General Offense,Chance Contributions/60,Jack Eichel,VGK,289.25,1.484579185
General Offense,Total Shot Contributions/60,Jack Eichel,VGK,289.25,1.453191348
General Offense,Primary Contributions/60,Jack Eichel,VGK,289.25,1.483911322
General Offense,Shot Assists/60,Jack Eichel,VGK,289.25,2.214859871
General Offense,Shots/60,Jack Eichel,VGK,289.25,0.222108473
General Offense,Rebounds Created/60,Ivan Barbashev,VGK,235.3166667,-0.313412052
General Offense,Chance Assists/60,Ivan Barbashev,VGK,235.3166667,1.383883177
General Offense,Chances/60,Ivan Barbashev,VGK,235.3166667,0.767268923
General Offense,Chance Contributions/60,Ivan Barbashev,VGK,235.3166667,1.272816376
General Offense,Total Shot Contributions/60,Ivan Barbashev,VGK,235.3166667,0.768093542
General Offense,Primary Contributions/60,Ivan Barbashev,VGK,235.3166667,0.253169229
General Offense,Shot Assists/60,Ivan Barbashev,VGK,235.3166667,0.648573007
General Offense,Shots/60,Ivan Barbashev,VGK,235.3166667,-0.21412943
General Offense,Rebounds Created/60,Cole Schwindt,VGK,99.71666667,1.485167742
General Offense,Chance Assists/60,Cole Schwindt,VGK,99.71666667,0.114002061
General Offense,Chances/60,Cole Schwindt,VGK,99.71666667,0.276654212
General Offense,Chance Contributions/60,Cole Schwindt,VGK,99.71666667,0.240641021
General Offense,Total Shot Contributions/60,Cole Schwindt,VGK,99.71666667,-0.505937822
General Offense,Primary Contributions/60,Cole Schwindt,VGK,99.71666667,-0.119264497
General Offense,Shot Assists/60,Cole Schwindt,VGK,99.71666667,-0.401621804
General Offense,Shots/60,Cole Schwindt,VGK,99.71666667,0.190332914
General Offense,Rebounds Created/60,Brett Howden,VGK,233.4,-0.796939479
General Offense,Chance Assists/60,Brett Howden,VGK,233.4,0.166781164
General Offense,Chances/60,Brett Howden,VGK,233.4,0.320227562
General Offense,Chance Contributions/60,Brett Howden,VGK,233.4,0.298288356
General Offense,Total Shot Contributions/60,Brett Howden,VGK,233.4,0.022768901
General Offense,Primary Contributions/60,Brett Howden,VGK,233.4,0.022804715
General Offense,Shot Assists/60,Brett Howden,VGK,233.4,0.133607349
General Offense,Shots/60,Brett Howden,VGK,233.4,-0.089287345
General Offense,Rebounds Created/60,Brayden McNabb,VGK,323.7,1.780539869
General Offense,Chance Assists/60,Brayden McNabb,VGK,323.7,0.452202361
General Offense,Chances/60,Brayden McNabb,VGK,323.7,-0.229051661
General Offense,Chance Contributions/60,Brayden McNabb,VGK,323.7,0.110697843
General Offense,Total Shot Contributions/60,Brayden McNabb,VGK,323.7,-0.105518846
General Offense,Primary Contributions/60,Brayden McNabb,VGK,323.7,0.232146353
General Offense,Shot Assists/60,Brayden McNabb,VGK,323.7,0.452464404
General Offense,Shots/60,Brayden McNabb,VGK,323.7,-0.063909662
General Offense,Rebounds Created/60,Alexander Holtz,VGK,153.4666667,-0.796939479
General Offense,Chance Assists/60,Alexander Holtz,VGK,153.4666667,-0.614793233
General Offense,Chances/60,Alexander Holtz,VGK,153.4666667,-0.76269513
General Offense,Chance Contributions/60,Alexander Holtz,VGK,153.4666667,-0.833808523
General Offense,Total Shot Contributions/60,Alexander Holtz,VGK,153.4666667,-0.982725714
General Offense,Primary Contributions/60,Alexander Holtz,VGK,153.4666667,-1.256496969
General Offense,Shot Assists/60,Alexander Holtz,VGK,153.4666667,-1.531858201
General Offense,Shots/60,Alexander Holtz,VGK,153.4666667,-0.507935888
General Offense,Rebounds Created/60,Alex Pietrangelo,VGK,317.8333333,-0.933925614
General Offense,Chance Assists/60,Alex Pietrangelo,VGK,317.8333333,0.347663949
General Offense,Chances/60,Alex Pietrangelo,VGK,317.8333333,0.824689055
General Offense,Chance Contributions/60,Alex Pietrangelo,VGK,317.8333333,0.721776315
General Offense,Total Shot Contributions/60,Alex Pietrangelo,VGK,317.8333333,0.979264171
General Offense,Primary Contributions/60,Alex Pietrangelo,VGK,317.8333333,0.815368469
General Offense,Shot Assists/60,Alex Pietrangelo,VGK,317.8333333,0.572541964
General Offense,Shots/60,Alex Pietrangelo,VGK,317.8333333,0.722047314
General Offense,Rebounds Created/60,Vincent Desharnais,VAN,221.0666667,-0.933925614
General Offense,Chance Assists/60,Vincent Desharnais,VAN,221.0666667,-0.582579782
General Offense,Chances/60,Vincent Desharnais,VAN,221.0666667,-0.571861642
General Offense,Chance Contributions/60,Vincent Desharnais,VAN,221.0666667,-0.694140523
General Offense,Total Shot Contributions/60,Vincent Desharnais,VAN,221.0666667,-0.685390628
General Offense,Primary Contributions/60,Vincent Desharnais,VAN,221.0666667,-0.644713427
General Offense,Shot Assists/60,Vincent Desharnais,VAN,221.0666667,-0.477713447
General Offense,Shots/60,Vincent Desharnais,VAN,221.0666667,-0.547645644
General Offense,Rebounds Created/60,Tyler Myers,VAN,518.7,-0.595127666
General Offense,Chance Assists/60,Tyler Myers,VAN,518.7,-0.397982063
General Offense,Chances/60,Tyler Myers,VAN,518.7,-0.286616245
General Offense,Chance Contributions/60,Tyler Myers,VAN,518.7,-0.408004118
General Offense,Total Shot Contributions/60,Tyler Myers,VAN,518.7,-0.893049259
General Offense,Primary Contributions/60,Tyler Myers,VAN,518.7,-0.793623196
General Offense,Shot Assists/60,Tyler Myers,VAN,518.7,-0.85890293
General Offense,Shots/60,Tyler Myers,VAN,518.7,-0.421968369
General Offense,Rebounds Created/60,Teddy Blueger,VAN,361.5333333,0.147222943
General Offense,Chance Assists/60,Teddy Blueger,VAN,361.5333333,0.214092453
General Offense,Chances/60,Teddy Blueger,VAN,361.5333333,-0.849273657
General Offense,Chance Contributions/60,Teddy Blueger,VAN,361.5333333,-0.418882701
General Offense,Total Shot Contributions/60,Teddy Blueger,VAN,361.5333333,-0.784074832
General Offense,Primary Contributions/60,Teddy Blueger,VAN,361.5333333,-0.601638249
General Offense,Shot Assists/60,Teddy Blueger,VAN,361.5333333,-0.445770529
General Offense,Shots/60,Teddy Blueger,VAN,361.5333333,-0.511079582
General Offense,Rebounds Created/60,Quinn Hughes,VAN,508.1666667,0.449356737
General Offense,Chance Assists/60,Quinn Hughes,VAN,508.1666667,1.328578752
General Offense,Chances/60,Quinn Hughes,VAN,508.1666667,0.738349335
General Offense,Chance Contributions/60,Quinn Hughes,VAN,508.1666667,1.223059343
General Offense,Total Shot Contributions/60,Quinn Hughes,VAN,508.1666667,2.57164903
General Offense,Primary Contributions/60,Quinn Hughes,VAN,508.1666667,2.31849597
General Offense,Shot Assists/60,Quinn Hughes,VAN,508.1666667,2.248175933
General Offense,Shots/60,Quinn Hughes,VAN,508.1666667,1.475762928
General Offense,Rebounds Created/60,Pius Suter,VAN,369.45,-0.180985696
General Offense,Chance Assists/60,Pius Suter,VAN,369.45,-0.843582152
General Offense,Chances/60,Pius Suter,VAN,369.45,1.414015206
General Offense,Chance Contributions/60,Pius Suter,VAN,369.45,0.421212187
General Offense,Total Shot Contributions/60,Pius Suter,VAN,369.45,-0.286304053
General Offense,Primary Contributions/60,Pius Suter,VAN,369.45,0.120508851
General Offense,Shot Assists/60,Pius Suter,VAN,369.45,-0.356735439
General Offense,Shots/60,Pius Suter,VAN,369.45,0.517624995
General Offense,Rebounds Created/60,Other Elias Pettersson,VAN,93.11666667,0.953325097
General Offense,Chance Assists/60,Other Elias Pettersson,VAN,93.11666667,-0.512356156
General Offense,Chances/60,Other Elias Pettersson,VAN,93.11666667,0.222608312
General Offense,Chance Contributions/60,Other Elias Pettersson,VAN,93.11666667,-0.14890598
General Offense,Total Shot Contributions/60,Other Elias Pettersson,VAN,93.11666667,0.902143774
General Offense,Primary Contributions/60,Other Elias Pettersson,VAN,93.11666667,1.457679567
General Offense,Shot Assists/60,Other Elias Pettersson,VAN,93.11666667,-0.649917309
General Offense,Shots/60,Other Elias Pettersson,VAN,93.11666667,2.848882516
General Offense,Rebounds Created/60,Noah Juulsen,VAN,181.55,-0.933925614
General Offense,Chance Assists/60,Noah Juulsen,VAN,181.55,-0.500859533
General Offense,Chances/60,Noah Juulsen,VAN,181.55,-0.571861642
General Offense,Chance Contributions/60,Noah Juulsen,VAN,181.55,-0.647802575
General Offense,Total Shot Contributions/60,Noah Juulsen,VAN,181.55,-1.077376925
General Offense,Primary Contributions/60,Noah Juulsen,VAN,181.55,-0.713547905
General Offense,Shot Assists/60,Noah Juulsen,VAN,181.55,-0.064063834
General Offense,Shots/60,Noah Juulsen,VAN,181.55,-1.038716506
General Offense,Rebounds Created/60,Nils Hoglander,VAN,320.7333333,-0.087427553
General Offense,Chance Assists/60,Nils Hoglander,VAN,320.7333333,0.232750318
General Offense,Chances/60,Nils Hoglander,VAN,320.7333333,-0.269023644
General Offense,Chance Contributions/60,Nils Hoglander,VAN,320.7333333,-0.039167215
General Offense,Total Shot Contributions/60,Nils Hoglander,VAN,320.7333333,-0.036655543
General Offense,Primary Contributions/60,Nils Hoglander,VAN,320.7333333,-0.118227138
General Offense,Shot Assists/60,Nils Hoglander,VAN,320.7333333,0.312896496
General Offense,Shots/60,Nils Hoglander,VAN,320.7333333,-0.47329802
General Offense,Rebounds Created/60,Max Sasson,VAN,72.36666667,5.492257897
General Offense,Chance Assists/60,Max Sasson,VAN,72.36666667,0.32697547
General Offense,Chances/60,Max Sasson,VAN,72.36666667,-2.179753745
General Offense,Chance Contributions/60,Max Sasson,VAN,72.36666667,-1.201281967
General Offense,Total Shot Contributions/60,Max Sasson,VAN,72.36666667,-0.988202706
General Offense,Primary Contributions/60,Max Sasson,VAN,72.36666667,-0.900403002
General Offense,Shot Assists/60,Max Sasson,VAN,72.36666667,-0.237721648
General Offense,Shots/60,Max Sasson,VAN,72.36666667,-1.164663534
General Offense,Rebounds Created/60,Marcus Pettersson,VAN,150.35,-0.933925614
General Offense,Chance Assists/60,Marcus Pettersson,VAN,150.35,0.422059659
General Offense,Chances/60,Marcus Pettersson,VAN,150.35,-0.325841044
General Offense,Chance Contributions/60,Marcus Pettersson,VAN,150.35,0.032031775
General Offense,Total Shot Contributions/60,Marcus Pettersson,VAN,150.35,-0.378280259
General Offense,Primary Contributions/60,Marcus Pettersson,VAN,150.35,-0.310986967
General Offense,Shot Assists/60,Marcus Pettersson,VAN,150.35,0.619967785
General Offense,Shots/60,Marcus Pettersson,VAN,150.35,-1.055900505
General Offense,Rebounds Created/60,Linus Karlsson,VAN,57.03333333,3.193080247
General Offense,Chance Assists/60,Linus Karlsson,VAN,57.03333333,-0.511591257
General Offense,Chances/60,Linus Karlsson,VAN,57.03333333,-2.042335576
General Offense,Chance Contributions/60,Linus Karlsson,VAN,57.03333333,-1.589354743
General Offense,Total Shot Contributions/60,Linus Karlsson,VAN,57.03333333,-2.398101791
General Offense,Primary Contributions/60,Linus Karlsson,VAN,57.03333333,-2.040258757
General Offense,Shot Assists/60,Linus Karlsson,VAN,57.03333333,-0.911034635
General Offense,Shots/60,Linus Karlsson,VAN,57.03333333,-2.2923732
General Offense,Rebounds Created/60,Kiefer Sherwood,VAN,365.35,1.383091827
General Offense,Chance Assists/60,Kiefer Sherwood,VAN,365.35,0.304896317
General Offense,Chances/60,Kiefer Sherwood,VAN,365.35,0.548892275
General Offense,Chance Contributions/60,Kiefer Sherwood,VAN,365.35,0.522072923
General Offense,Total Shot Contributions/60,Kiefer Sherwood,VAN,365.35,0.717393337
General Offense,Primary Contributions/60,Kiefer Sherwood,VAN,365.35,0.833429204
General Offense,Shot Assists/60,Kiefer Sherwood,VAN,365.35,0.223774566
General Offense,Shots/60,Kiefer Sherwood,VAN,365.35,1.074556033
General Offense,Rebounds Created/60,Jonathan Lekkerimaki,VAN,60.93333333,1.070381022
General Offense,Chance Assists/60,Jonathan Lekkerimaki,VAN,60.93333333,-1.285791956
General Offense,Chances/60,Jonathan Lekkerimaki,VAN,60.93333333,0.344328983
General Offense,Chance Contributions/60,Jonathan Lekkerimaki,VAN,60.93333333,-0.510033703
General Offense,Total Shot Contributions/60,Jonathan Lekkerimaki,VAN,60.93333333,0.115437165
General Offense,Primary Contributions/60,Jonathan Lekkerimaki,VAN,60.93333333,-0.132957306
General Offense,Shot Assists/60,Jonathan Lekkerimaki,VAN,60.93333333,-0.609192391
General Offense,Shots/60,Jonathan Lekkerimaki,VAN,60.93333333,0.362507108
General Offense,Rebounds Created/60,Jake DeBrusk,VAN,412.8333333,0.58112345
General Offense,Chance Assists/60,Jake DeBrusk,VAN,412.8333333,-0.358486549
General Offense,Chances/60,Jake DeBrusk,VAN,412.8333333,0.893045525
General Offense,Chance Contributions/60,Jake DeBrusk,VAN,412.8333333,0.364852929
General Offense,Total Shot Contributions/60,Jake DeBrusk,VAN,412.8333333,-0.64271778
General Offense,Primary Contributions/60,Jake DeBrusk,VAN,412.8333333,-0.869308351
General Offense,Shot Assists/60,Jake DeBrusk,VAN,412.8333333,-1.030853568
General Offense,Shots/60,Jake DeBrusk,VAN,412.8333333,-0.378381432
General Offense,Rebounds Created/60,J.T. Miller,VAN,244.55,0.133602844
General Offense,Chance Assists/60,J.T. Miller,VAN,244.55,1.596763195
General Offense,Chances/60,J.T. Miller,VAN,244.55,0.031684715
General Offense,Chance Contributions/60,J.T. Miller,VAN,244.55,0.925571658
General Offense,Total Shot Contributions/60,J.T. Miller,VAN,244.55,1.197178545
General Offense,Primary Contributions/60,J.T. Miller,VAN,244.55,1.107601916
General Offense,Shot Assists/60,J.T. Miller,VAN,244.55,2.179051061
General Offense,Shots/60,J.T. Miller,VAN,244.55,-0.323804265
General Offense,Rebounds Created/60,Filip Hronek,VAN,438.2166667,-0.53290368
General Offense,Chance Assists/60,Filip Hronek,VAN,438.2166667,0.462475913
General Offense,Chances/60,Filip Hronek,VAN,438.2166667,0.272223025
General Offense,Chance Contributions/60,Filip Hronek,VAN,438.2166667,0.435417666
General Offense,Total Shot Contributions/60,Filip Hronek,VAN,438.2166667,1.055468022
General Offense,Primary Contributions/60,Filip Hronek,VAN,438.2166667,0.596244623
General Offense,Shot Assists/60,Filip Hronek,VAN,438.2166667,0.631232913
General Offense,Shots/60,Filip Hronek,VAN,438.2166667,0.330108813
General Offense,Rebounds Created/60,Erik Brannstrom,VAN,249.1833333,2.592283242
